path,key,segment_key,TRANSCRIPT,duration,start_time,end_time,long,ready
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/002060.mp3,2:60,2:60_s1,۞ وَإِذِ اسْتَسْقَىٰ مُوسَىٰ لِقَوْمِهِ فَقُلْنَا اضْرِب بِّعَصَاكَ الْحَجَرَ ۖ فَانفَجَرَتْ مِنْهُ اثْنَتَا عَشْرَةَ عَيْنًا ۖ قَدْ عَلِمَ كُلُّ أُنَاسٍ مَّشْرَبَهُمْ ۖ كُلُوا وَاشْرَبُوا مِن رِّزْقِ اللَّهِ وَلَا تَعْثَوْا فِي الْأَرْضِ مُفْسِدِينَ,21.672,0.0,21.672,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/002061.mp3,2:61,2:61_s1, وَإِذْ  قُلْتُمْ  يَا  مُوسَى  لَنْ  نَصْبِرَ  عَلَى  طَعَامٍ  وَاحِدٍ  فَدَعُ  لَنَا  رَبَّكَ  يُخْرِجْ  لَنَا  مِمَّا  تُنْبِتُ  الْأَرْضُ  مِنْ  بَقْلِهَا  وَقِثَائِهَا  وَفُومِهَا  وَعَدَسِهَا  وَبَصَلِهَا  قال,29.6,0.0,29.6,1,0
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/002061.mp3,2:61,2:61_s2, أتستبدلون  الذي  هو  أدنى  بالذي  هو  خير  اهبطوا  مصرا  فإن  لكم  ما  سألتم  وضربت  عليهم  الذلة  والمسكنة  وباءوا  بغضب  من  الله  ذلك  بأنهم  كانوا  يكفرون  بآيات  الله,29.22,29.5,58.72,1,0
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/002061.mp3,2:61,2:61_s3, ويقتلون  النبيين  بغير  الحق  ذلك  بما  عصوا  وكانوا  يعتدون  be  아침  شكرا,11.680000000000005,58.62,70.3,1,0
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/002062.mp3,2:62,2:62_s1,إِنَّ الَّذِينَ آمَنُوا وَالَّذِينَ هَادُوا وَالنَّصَارَىٰ وَالصَّابِئِينَ مَنْ آمَنَ بِاللَّهِ وَالْيَوْمِ الْآخِرِ وَعَمِلَ صَالِحًا فَلَهُمْ أَجْرُهُمْ عِندَ رَبِّهِمْ وَلَا خَوْفٌ عَلَيْهِمْ وَلَا هُمْ يَحْزَنُونَ,23.568,0.0,23.568,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/002063.mp3,2:63,2:63_s1,وَإِذْ أَخَذْنَا مِيثَاقَكُمْ وَرَفَعْنَا فَوْقَكُمُ الطُّورَ خُذُوا مَا آتَيْنَاكُم بِقُوَّةٍ وَاذْكُرُوا مَا فِيهِ لَعَلَّكُمْ تَتَّقُونَ,14.136,0.0,14.136,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/002064.mp3,2:64,2:64_s1,ثُمَّ تَوَلَّيْتُم مِّن بَعْدِ ذَٰلِكَ ۖ فَلَوْلَا فَضْلُ اللَّهِ عَلَيْكُمْ وَرَحْمَتُهُ لَكُنتُم مِّنَ الْخَاسِرِينَ,15.24,0.0,15.24,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/002065.mp3,2:65,2:65_s1,وَلَقَدْ عَلِمْتُمُ الَّذِينَ اعْتَدَوْا مِنكُمْ فِي السَّبْتِ فَقُلْنَا لَهُمْ كُونُوا قِرَدَةً خَاسِئِينَ,11.136,0.0,11.136,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/002066.mp3,2:66,2:66_s1,فَجَعَلْنَاهَا نَكَالًا لِّمَا بَيْنَ يَدَيْهَا وَمَا خَلْفَهَا وَمَوْعِظَةً لِّلْمُتَّقِينَ,9.84,0.0,9.84,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/002067.mp3,2:67,2:67_s1,وَإِذْ قَالَ مُوسَىٰ لِقَوْمِهِ إِنَّ اللَّهَ يَأْمُرُكُمْ أَن تَذْبَحُوا بَقَرَةً ۖ قَالُوا أَتَتَّخِذُنَا هُزُوًا ۖ قَالَ أَعُوذُ بِاللَّهِ أَنْ أَكُونَ مِنَ الْجَاهِلِينَ,19.104,0.0,19.104,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/002068.mp3,2:68,2:68_s1,قَالُوا ادْعُ لَنَا رَبَّكَ يُبَيِّن لَّنَا مَا هِيَ ۚ قَالَ إِنَّهُ يَقُولُ إِنَّهَا بَقَرَةٌ لَّا فَارِضٌ وَلَا بِكْرٌ عَوَانٌ بَيْنَ ذَٰلِكَ ۖ فَافْعَلُوا مَا تُؤْمَرُونَ,19.392,0.0,19.392,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/002069.mp3,2:69,2:69_s1,قَالُوا ادْعُ لَنَا رَبَّكَ يُبَيِّن لَّنَا مَا لَوْنُهَا ۚ قَالَ إِنَّهُ يَقُولُ إِنَّهَا بَقَرَةٌ صَفْرَاءُ فَاقِعٌ لَّوْنُهَا تَسُرُّ النَّاظِرِينَ,19.488,0.0,19.488,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/002070.mp3,2:70,2:70_s1,قَالُوا ادْعُ لَنَا رَبَّكَ يُبَيِّن لَّنَا مَا هِيَ إِنَّ الْبَقَرَ تَشَابَهَ عَلَيْنَا وَإِنَّا إِن شَاءَ اللَّهُ لَمُهْتَدُونَ,13.704,0.0,13.704,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/002071.mp3,2:71,2:71_s1,قَالَ إِنَّهُ يَقُولُ إِنَّهَا بَقَرَةٌ لَّا ذَلُولٌ تُثِيرُ الْأَرْضَ وَلَا تَسْقِي الْحَرْثَ مُسَلَّمَةٌ لَّا شِيَةَ فِيهَا ۚ قَالُوا الْآنَ جِئْتَ بِالْحَقِّ ۚ فَذَبَحُوهَا وَمَا كَادُوا يَفْعَلُونَ,21.96,0.0,21.96,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/002072.mp3,2:72,2:72_s1,وَإِذْ قَتَلْتُمْ نَفْسًا فَادَّارَأْتُمْ فِيهَا ۖ وَاللَّهُ مُخْرِجٌ مَّا كُنتُمْ تَكْتُمُونَ,10.968,0.0,10.968,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/002073.mp3,2:73,2:73_s1,فَقُلْنَا اضْرِبُوهُ بِبَعْضِهَا ۚ كَذَٰلِكَ يُحْيِي اللَّهُ الْمَوْتَىٰ وَيُرِيكُمْ آيَاتِهِ لَعَلَّكُمْ تَعْقِلُونَ,12.456,0.0,12.456,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/002074.mp3,2:74,2:74_s1,ثُمَّ قَسَتْ قُلُوبُكُم مِّن بَعْدِ ذَٰلِكَ فَهِيَ كَالْحِجَارَةِ أَوْ أَشَدُّ قَسْوَةً وَإِنَّ ۚ مِنَ الْحِجَارَةِ لَمَا يَتَفَجَّرُ مِنْهُ الْأَنْهَارُ وَإِنَّ ۚ مِنْهَا لَمَا يَشَّقَّقُ فَيَخْرُجُ مِنْهُ الْمَاءُ وَإِنَّ ۚ,29.6,0.0,29.6,1,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/002074.mp3,2:74,2:74_s2,مِنْهَا لَمَا يَهْبِطُ مِنْ خَشْيَةِ اللَّهِ وَمَا ۗ اللَّهُ بِغَافِلٍ عَمَّا تَعْمَلُونَ,11.999999999999998,29.5,41.5,1,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/002075.mp3,2:75,2:75_s1,۞ أَفَتَطْمَعُونَ أَن يُؤْمِنُوا لَكُمْ وَقَدْ كَانَ فَرِيقٌ مِّنْهُمْ يَسْمَعُونَ كَلَامَ اللَّهِ ثُمَّ يُحَرِّفُونَهُ مِن بَعْدِ مَا عَقَلُوهُ وَهُمْ يَعْلَمُونَ,27.024,0.0,27.024,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/002076.mp3,2:76,2:76_s1, وَإِذَا  لَقُوا  الَّذِينَ  آمَنُوا  قَالُوا  آمَنَّا  وَإِذَا  خَلَا  بَعْضُهُمْ  إِلَىٰ  بَعْضٍ  قَالُوا  أَتُحَدِّثُونَهُمْ  بِمَا  فَتَحَ  اللَّهُ  عَلَيْكُمْ  قالوا  أَتُحَدِّثُونَهُمْ  بِمَا  فَتَحَ  اللَّهُ  عَلَيْكُمْ,25.76,0.0,25.76,1,0
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/002076.mp3,2:76,2:76_s2, لِيُحَاجُوكُمْ  بِهِ  عِندَ  رَبِّكُمْ  أَفَلَا  تَعْقِلُونَ,10.699999999999998,25.66,36.36,1,0
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/002077.mp3,2:77,2:77_s1,أَوَلَا يَعْلَمُونَ أَنَّ اللَّهَ يَعْلَمُ مَا يُسِرُّونَ وَمَا يُعْلِنُونَ,8.616,0.0,8.616,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/002078.mp3,2:78,2:78_s1,وَمِنْهُمْ أُمِّيُّونَ لَا يَعْلَمُونَ الْكِتَابَ إِلَّا أَمَانِيَّ وَإِنْ هُمْ إِلَّا يَظُنُّونَ,10.872,0.0,10.872,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/002079.mp3,2:79,2:79_s1,فَوَيْلٌ لِّلَّذِينَ يَكْتُبُونَ الْكِتَابَ بِأَيْدِيهِمْ ثُمَّ يَقُولُونَ هَٰذَا مِنْ عِندِ اللَّهِ لِيَشْتَرُوا بِهِ ثَمَنًا قَلِيلًا فَوَيْلٌ ۖ لَّهُم مِّمَّا كَتَبَتْ أَيْدِيهِمْ وَوَيْلٌ لَّهُم مِّمَّا,29.0,0.0,29.0,1,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/002079.mp3,2:79,2:79_s2,يَكْسِبُونَ,1.7000000000000015,28.9,30.6,1,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/002080.mp3,2:80,2:80_s1,وَقَالُوا لَن تَمَسَّنَا النَّارُ إِلَّا أَيَّامًا مَّعْدُودَةً ۚ قُلْ أَتَّخَذْتُمْ عِندَ اللَّهِ عَهْدًا فَلَن يُخْلِفَ اللَّهُ عَهْدَهُ ۖ أَمْ تَقُولُونَ عَلَى اللَّهِ مَا لَا تَعْلَمُونَ,22.416,0.0,22.416,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/002081.mp3,2:81,2:81_s1,بَلَىٰ مَن كَسَبَ سَيِّئَةً وَأَحَاطَتْ بِهِ خَطِيئَتُهُ فَأُولَٰئِكَ أَصْحَابُ النَّارِ ۖ هُمْ فِيهَا خَالِدُونَ,23.544,0.0,23.544,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/002082.mp3,2:82,2:82_s1,وَالَّذِينَ آمَنُوا وَعَمِلُوا الصَّالِحَاتِ أُولَٰئِكَ أَصْحَابُ الْجَنَّةِ ۖ هُمْ فِيهَا خَالِدُونَ,11.136,0.0,11.136,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/002083.mp3,2:83,2:83_s1, وَإِذْ  أَخْذْنَا  مِيثَاقَ  بَنِي  إِسْرَائِيلَ  لَا  تَعْبُدُونَ  إِلَّا  اللَّهَ  وَبِالْوَالِدَيْنِ  إِحْسَانًا  وَذِي  الْقُرْبَىٰ  وَالْيَتَامَىٰ  وَالْمَسَاكِينِ  وَقُولُوا  لِلنَّاسِ  حُسْنًا  وَأَقِيمُوا  الصَّلَاةَ  وَآتُوا  الزَّكَاةَ  ثُمَّ  تَوَلَّيْتُمْ,29.520000000000003,0.0,29.520000000000003,1,0
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/002083.mp3,2:83,2:83_s2, ثُمَّ  تَوَلَّيْتُمْ  إِلَّا  قَلِيلًا  مِّنْكُمْ  وَأَنتُمْ  مُعْرِضُونَ,11.539999999999997,29.42,40.96,1,0
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/002084.mp3,2:84,2:84_s1,وَإِذْ أَخَذْنَا مِيثَاقَكُمْ لَا تَسْفِكُونَ دِمَاءَكُمْ وَلَا تُخْرِجُونَ أَنفُسَكُم مِّن دِيَارِكُمْ ثُمَّ أَقْرَرْتُمْ وَأَنتُمْ تَشْهَدُونَ,22.656,0.0,22.656,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/002085.mp3,2:85,2:85_s1, ثُمَّ  أَنتُمْ  هَا  أُولَئِ  تَقْتُلُونَ  أَنفُسَكُمْ  وَتُخْرِجُونَ  فَرِيقًا  مِنْكُمْ  مِنْ  دِيَارِهِمْ  تَظَاهَرُونَ  عَلَيْهِمْ  بِالْإِثْمِ  وَالْعَدْوَانِ  تظاهرون  عليهم,29.740000000000002,0.0,29.740000000000002,1,0
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/002085.mp3,2:85,2:85_s2, بالإثم  والعدوان  وإن  يأتوكم  أسارا  تفادوهم  وهو  محرم  عليكم  إخراجهم  أفتؤمنون  ببعض  الكتاب  وتكفرون  ببعض  فما  جزاء  من  يفعل  ذلك  منكم  إلا  خزي  في  الحياة  الدنيا  ويوم,29.480000000000004,29.64,59.120000000000005,1,0
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/002085.mp3,2:85,2:85_s3, القيامة  يردون  إلى  أشد  العذاب  وما  الله  بغافل  عما  تعملون  ور  forearm  ترجمة  نانسي  قنقر,12.459999999999992,59.02,71.47999999999999,1,0
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/002086.mp3,2:86,2:86_s1,أُولَٰئِكَ الَّذِينَ اشْتَرَوُا الْحَيَاةَ الدُّنْيَا بِالْآخِرَةِ ۖ فَلَا يُخَفَّفُ عَنْهُمُ الْعَذَابُ وَلَا هُمْ يُنصَرُونَ,14.4,0.0,14.4,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/002087.mp3,2:87,2:87_s1,وَلَقَدْ آتَيْنَا مُوسَى الْكِتَابَ وَقَفَّيْنَا مِن بَعْدِهِ بِالرُّسُلِ وَآتَيْنَا ۖ عِيسَى ابْنَ مَرْيَمَ الْبَيِّنَاتِ وَأَيَّدْنَاهُ بِرُوحِ الْقُدُسِ أَفَكُلَّمَا ۗ جَاءَكُمْ رَسُولٌ بِمَا لَا تَهْوَىٰ أَنفُسُكُمُ اسْتَكْبَرْتُمْ فَفَرِيقًا,29.18,0.0,29.18,1,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/002087.mp3,2:87,2:87_s2,كَذَّبْتُمْ وَفَرِيقًا تَقْتُلُونَ,4.980000000000002,29.08,34.06,1,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/002088.mp3,2:88,2:88_s1,وَقَالُوا قُلُوبُنَا غُلْفٌ ۚ بَل لَّعَنَهُمُ اللَّهُ بِكُفْرِهِمْ فَقَلِيلًا مَّا يُؤْمِنُونَ,11.472,0.0,11.472,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/002089.mp3,2:89,2:89_s1,وَلَمَّا جَاءَهُمْ كِتَابٌ مِّنْ عِندِ اللَّهِ مُصَدِّقٌ لِّمَا مَعَهُمْ وَكَانُوا مِن قَبْلُ يَسْتَفْتِحُونَ عَلَى الَّذِينَ كَفَرُوا فَلَمَّا جَاءَهُم مَّا عَرَفُوا كَفَرُوا بِهِ,28.66,0.0,28.66,1,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/002089.mp3,2:89,2:89_s2,فَلَعْنَةُ ۚ اللَّهِ عَلَى الْكَافِرِينَ,4.860000000000001,28.56,33.42,1,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/002090.mp3,2:90,2:90_s1,بِئْسَمَا اشْتَرَوْا بِهِ أَنفُسَهُمْ أَن يَكْفُرُوا بِمَا أَنزَلَ اللَّهُ بَغْيًا أَن يُنَزِّلَ اللَّهُ مِن فَضْلِهِ عَلَىٰ مَن يَشَاءُ مِنْ عِبَادِهِ فَبَاءُوا ۖ بِغَضَبٍ عَلَىٰ غَضَبٍ,27.5,0.0,27.5,1,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/002090.mp3,2:90,2:90_s2,وَلِلْكَافِرِينَ ۚ عَذَابٌ مُّهِينٌ,5.700000000000001,27.4,33.1,1,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/002091.mp3,2:91,2:91_s1,وَإِذَا قِيلَ لَهُمْ آمِنُوا بِمَا أَنزَلَ اللَّهُ قَالُوا نُؤْمِنُ بِمَا أُنزِلَ عَلَيْنَا وَيَكْفُرُونَ بِمَا وَرَاءَهُ وَهُوَ الْحَقُّ مُصَدِّقًا لِّمَا مَعَهُمْ قُلْ ۗ فَلِمَ تَقْتُلُونَ أَنبِيَاءَ اللَّهِ مِن قَبْلُ,29.42,0.0,29.42,1,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/002091.mp3,2:91,2:91_s2,إِن كُنتُم مُّؤْمِنِينَ,5.24,29.32,34.56,1,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/002092.mp3,2:92,2:92_s1,۞ وَلَقَدْ جَاءَكُم مُّوسَىٰ بِالْبَيِّنَاتِ ثُمَّ اتَّخَذْتُمُ الْعِجْلَ مِن بَعْدِهِ وَأَنتُمْ ظَالِمُونَ,12.72,0.0,12.72,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/002093.mp3,2:93,2:93_s1, وَإِذْ  أَخَذْنَا  مِيثَاقَكُمْ  وَرَفَعْنَا  فَوْقَكُمُ  الطُّورَ  خُذُوا  مَا  آتَيْنَاكُمْ  بِقُوَّةٍ  وَاسْمَعُوا  ۖ  قَالُوا  سَمِعْنَا  وَعَصَيْنَا  وَأُشْرِبُهُ  فِي  قُلُوبِهِمُ  الْعِجْلَ  بِكُفْرِهِمْ  قُلْ  بِئْسَ  مَا  يَأْمُرُكُمْ  بِهِ  إِيمَانُكُمْ  إِن  كُنتُمْ  مُؤْمِنِينَ,29.18,0.0,29.18,1,0
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/002094.mp3,2:94,2:94_s1,قُلْ إِن كَانَتْ لَكُمُ الدَّارُ الْآخِرَةُ عِندَ اللَّهِ خَالِصَةً مِّن دُونِ النَّاسِ فَتَمَنَّوُا الْمَوْتَ إِن كُنتُمْ صَادِقِينَ,24.624,0.0,24.624,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/002095.mp3,2:95,2:95_s1,وَلَن يَتَمَنَّوْهُ أَبَدًا بِمَا قَدَّمَتْ أَيْدِيهِمْ ۗ وَاللَّهُ عَلِيمٌ بِالظَّالِمِينَ,13.8,0.0,13.8,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/002096.mp3,2:96,2:96_s1,وَلَتَجِدَنَّهُمْ أَحْرَصَ النَّاسِ عَلَىٰ حَيَاةٍ وَمِنَ الَّذِينَ أَشْرَكُوا ۚ يَوَدُّ أَحَدُهُمْ لَوْ يُعَمَّرُ أَلْفَ سَنَةٍ وَمَا هُوَ بِمُزَحْزِحِهِ مِنَ الْعَذَابِ أَن يُعَمَّرَ ۗ وَاللَّهُ بَصِيرٌ بِمَا يَعْمَلُونَ,27.696,0.0,27.696,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/002097.mp3,2:97,2:97_s1,قُلْ مَن كَانَ عَدُوًّا لِّجِبْرِيلَ فَإِنَّهُ نَزَّلَهُ عَلَىٰ قَلْبِكَ بِإِذْنِ اللَّهِ مُصَدِّقًا لِّمَا بَيْنَ يَدَيْهِ وَهُدًى وَبُشْرَىٰ لِلْمُؤْمِنِينَ,27.288,0.0,27.288,0,1
